행정동코드,자치구,행정동명,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체),,,,,,,,,,,
1116064,강서구,가양1동,02,35,975 ,703 ,58 ,50 ,56 ,39 ,12 ,41 ,45 ,69 ,64 ,14 ,,,,,,,,,,,
1116064,강서구,가양1동,02,40,858 ,276 ,23 ,21 ,20 ,28 ,21 ,17 ,26 ,27 ,30 ,22 ,,,,,,,,,,,
1116064,강서구,가양1동,02,45,979 ,264 ,20 ,19 ,21 ,22 ,21 ,18 ,24 ,29 ,29 ,15 ,,,,,,,,,,,
1116064,강서구,가양1동,02,50,"1,049 ",104 ,11 ,9 ,8 ,11 ,26 ,9 ,11 ,8 ,12 ,28 ,,,,,,,,,,,
1116064,강서구,가양1동,02,55,"1,003 ",104 ,10 ,6 ,6 ,9 ,25 ,8 ,9 ,7 ,9 ,18 ,,,,,,,,,,,
1116064,강서구,가양1동,02,60,557 ,61 ,4 ,5 ,5 ,5 ,10 ,3 ,5 ,4 ,2 ,8 ,,,,,,,,,,,
1116064,강서구,가양1동,02,65,390 ,57 ,4 ,1 ,4 ,2 ,4 ,1 ,4 ,4 ,7 ,2 ,,,,,,,,,,,
1116064,강서구,가양1동,02,70,312 ,47 ,5 ,3 ,0 ,4 ,6 ,1 ,5 ,5 ,2 ,3 ,,,,,,,,,,,
1116064,강서구,가양1동,02,75,409 ,131 ,15 ,2 ,12 ,6 ,3 ,1 ,9 ,15 ,13 ,2 ,,,,,,,,,,,
1116065,강서구,가양2동,01,20,576 ,137 ,16 ,14 ,14 ,17 ,25 ,12 ,19 ,6 ,3 ,29 ,,,,,,,,,,,
1116065,강서구,가양2동,01,25,768 ,192 ,22 ,13 ,15 ,21 ,33 ,27 ,29 ,27 ,29 ,30 ,,,,,,,,,,,
1116065,강서구,가양2동,01,30,869 ,228 ,22 ,12 ,30 ,20 ,10 ,69 ,24 ,18 ,25 ,14 ,,,,,,,,,,,
1116065,강서구,가양2동,01,35,591 ,140 ,20 ,10 ,15 ,12 ,21 ,37 ,15 ,15 ,14 ,22 ,,,,,,,,,,,
1116065,강서구,가양2동,01,40,430 ,93 ,12 ,4 ,13 ,7 ,12 ,12 ,7 ,9 ,13 ,10 ,,,,,,,,,,,
1116065,강서구,가양2동,01,45,419 ,86 ,12 ,3 ,9 ,6 ,12 ,11 ,8 ,9 ,10 ,7 ,,,,,,,,,,,
1116065,강서구,가양2동,01,50,678 ,147 ,24 ,13 ,22 ,19 ,17 ,9 ,18 ,16 ,30 ,15 ,,,,,,,,,,,
1116065,강서구,가양2동,01,55,914 ,231 ,28 ,23 ,24 ,27 ,14 ,9 ,22 ,30 ,31 ,10 ,,,,,,,,,,,
1116065,강서구,가양2동,01,60,712 ,187 ,34 ,23 ,30 ,26 ,10 ,6 ,19 ,30 ,9 ,10 ,,,,,,,,,,,
1116065,강서구,가양2동,01,65,451 ,150 ,20 ,11 ,32 ,19 ,9 ,2 ,14 ,23 ,30 ,3 ,,,,,,,,,,,
1116065,강서구,가양2동,01,70,274 ,94 ,16 ,6 ,3 ,9 ,4 ,1 ,6 ,17 ,10 ,4 ,,,,,,,,,,,
1116065,강서구,가양2동,01,75,349 ,163 ,20 ,12 ,24 ,16 ,3 ,1 ,11 ,39 ,28 ,3 ,,,,,,,,,,,
1116065,강서구,가양2동,02,20,581 ,158 ,15 ,7 ,10 ,7 ,10 ,14 ,11 ,11 ,7 ,9 ,,,,,,,,,,,
1116065,강서구,가양2동,02,25,781 ,227 ,22 ,8 ,35 ,20 ,10 ,33 ,16 ,23 ,29 ,18 ,,,,,,,,,,,
1116065,강서구,가양2동,02,30,766 ,189 ,11 ,7 ,15 ,12 ,7 ,43 ,12 ,15 ,17 ,9 ,,,,,,,,,,,
1116065,강서구,가양2동,02,35,509 ,114 ,10 ,8 ,7 ,12 ,14 ,20 ,10 ,10 ,10 ,14 ,,,,,,,,,,,
1116065,강서구,가양2동,02,40,392 ,85 ,8 ,4 ,10 ,10 ,12 ,8 ,10 ,10 ,10 ,9 ,,,,,,,,,,,
1116065,강서구,가양2동,02,45,479 ,99 ,8 ,8 ,9 ,11 ,12 ,9 ,13 ,7 ,6 ,15 ,,,,,,,,,,,
1116065,강서구,가양2동,02,50,848 ,184 ,15 ,18 ,20 ,23 ,14 ,8 ,21 ,13 ,26 ,14 ,,,,,,,,,,,
1116065,강서구,가양2동,02,55,959 ,231 ,22 ,23 ,28 ,30 ,8 ,8 ,30 ,26 ,22 ,11 ,,,,,,,,,,,
1116065,강서구,가양2동,02,60,756 ,175 ,22 ,21 ,21 ,30 ,19 ,5 ,22 ,15 ,7 ,22 ,,,,,,,,,,,
1116065,강서구,가양2동,02,65,508 ,186 ,18 ,11 ,22 ,25 ,5 ,1 ,14 ,36 ,24 ,6 ,,,,,,,,,,,
1116065,강서구,가양2동,02,70,449 ,170 ,20 ,14 ,2 ,22 ,8 ,1 ,15 ,39 ,18 ,11 ,,,,,,,,,,,
1116065,강서구,가양2동,02,75,808 ,442 ,47 ,35 ,45 ,76 ,5 ,1 ,24 ,141 ,71 ,13 ,,,,,,,,,,,
1116066,강서구,가양3동,01,20,557 ,64 ,7 ,8 ,8 ,8 ,21 ,8 ,9 ,6 ,6 ,17 ,,,,,,,,,,,
1116066,강서구,가양3동,01,25,612 ,79 ,11 ,8 ,8 ,10 ,34 ,20 ,11 ,9 ,11 ,17 ,,,,,,,,,,,
1116066,강서구,가양3동,01,30,"1,005 ",201 ,18 ,12 ,31 ,17 ,27 ,69 ,17 ,18 ,28 ,21 ,,,,,,,,,,,
1116066,강서구,가양3동,01,35,830 ,150 ,20 ,11 ,22 ,10 ,13 ,40 ,13 ,11 ,13 ,9 ,,,,,,,,,,,
1116066,강서구,가양3동,01,40,614 ,123 ,19 ,5 ,18 ,8 ,14 ,15 ,10 ,13 ,18 ,4 ,,,,,,,,,,,
1116066,강서구,가양3동,01,45,544 ,109 ,17 ,10 ,22 ,10 ,7 ,13 ,11 ,9 ,5 ,0 ,,,,,,,,,,,
1116066,강서구,가양3동,01,50,631 ,120 ,23 ,12 ,18 ,11 ,23 ,7 ,12 ,14 ,20 ,13 ,,,,,,,,,,,
1116066,강서구,가양3동,01,55,710 ,144 ,24 ,13 ,18 ,18 ,21 ,7 ,15 ,16 ,13 ,24 ,,,,,,,,,,,
1116066,강서구,가양3동,01,60,556 ,128 ,19 ,13 ,21 ,16 ,12 ,4 ,14 ,21 ,8 ,2 ,,,,,,,,,,,
1116066,강서구,가양3동,01,65,397 ,129 ,18 ,4 ,25 ,8 ,7 ,1 ,10 ,18 ,19 ,0 ,,,,,,,,,,,
1116066,강서구,가양3동,01,70,246 ,85 ,13 ,8 ,2 ,10 ,7 ,1 ,11 ,14 ,12 ,4 ,,,,,,,,,,,
1116066,강서구,가양3동,01,75,356 ,186 ,22 ,5 ,21 ,14 ,7 ,1 ,11 ,47 ,36 ,4 ,,,,,,,,,,,
1116066,강서구,가양3동,02,20,486 ,67 ,11 ,8 ,8 ,7 ,7 ,13 ,6 ,3 ,3 ,7 ,,,,,,,,,,,
1116066,강서구,가양3동,02,25,736 ,109 ,10 ,8 ,18 ,5 ,10 ,29 ,10 ,15 ,12 ,13 ,,,,,,,,,,,
1116066,강서구,가양3동,02,30,917 ,170 ,11 ,12 ,17 ,15 ,9 ,45 ,14 ,16 ,15 ,9 ,,,,,,,,,,,
1116066,강서구,가양3동,02,35,671 ,112 ,8 ,9 ,9 ,12 ,4 ,24 ,9 ,6 ,5 ,8 ,,,,,,,,,,,
1116066,강서구,가양3동,02,40,553 ,112 ,8 ,7 ,16 ,8 ,11 ,12 ,9 ,11 ,16 ,9 ,,,,,,,,,,,
1116066,강서구,가양3동,02,45,557 ,109 ,7 ,7 ,13 ,11 ,11 ,10 ,10 ,7 ,8 ,11 ,,,,,,,,,,,
1116066,강서구,가양3동,02,50,757 ,143 ,22 ,16 ,15 ,18 ,19 ,5 ,19 ,10 ,18 ,15 ,,,,,,,,,,,
1116066,강서구,가양3동,02,55,840 ,178 ,23 ,16 ,21 ,24 ,16 ,5 ,22 ,13 ,17 ,23 ,,,,,,,,,,,
1116066,강서구,가양3동,02,60,706 ,158 ,19 ,22 ,17 ,25 ,15 ,3 ,23 ,17 ,7 ,17 ,,,,,,,,,,,
1116066,강서구,가양3동,02,65,515 ,194 ,16 ,9 ,21 ,18 ,6 ,1 ,15 ,39 ,26 ,6 ,,,,,,,,,,,
1116066,강서구,가양3동,02,70,509 ,205 ,33 ,23 ,4 ,38 ,17 ,1 ,31 ,54 ,27 ,13 ,,,,,,,,,,,
1116066,강서구,가양3동,02,75,658 ,399 ,48 ,19 ,34 ,57 ,8 ,1 ,19 ,147 ,58 ,8 ,,,,,,,,,,,
1116067,강서구,발산1동,01,20,"1,286 ",60 ,7 ,7 ,5 ,7 ,38 ,25 ,8 ,3 ,3 ,35 ,,,,,,,,,,,
1116067,강서구,발산1동,01,25,945 ,52 ,5 ,6 ,3 ,6 ,40 ,28 ,6 ,6 ,6 ,45 ,,,,,,,,,,,
1116067,강서구,발산1동,01,30,"1,199 ",71 ,10 ,6 ,7 ,7 ,49 ,70 ,8 ,9 ,7 ,41 ,,,,,,,,,,,
1116067,강서구,발산1동,01,35,"1,696 ",70 ,10 ,6 ,4 ,7 ,51 ,93 ,8 ,6 ,6 ,66 ,,,,,,,,,,,
1116067,강서구,발산1동,01,40,"1,988 ",84 ,11 ,5 ,10 ,6 ,42 ,52 ,8 ,8 ,10 ,38 ,,,,,,,,,,,
1116067,강서구,발산1동,01,45,"1,742 ",92 ,11 ,5 ,12 ,6 ,42 ,40 ,7 ,6 ,7 ,45 ,,,,,,,,,,,
1116067,강서구,발산1동,01,50,"1,411 ",129 ,14 ,5 ,15 ,6 ,36 ,18 ,7 ,11 ,24 ,23 ,,,,,,,,,,,
1116067,강서구,발산1동,01,55,"1,170 ",114 ,11 ,3 ,12 ,6 ,19 ,14 ,5 ,11 ,9 ,20 ,,,,,,,,,,,
1116067,강서구,발산1동,01,60,725 ,80 ,10 ,5 ,9 ,6 ,12 ,6 ,7 ,10 ,4 ,10 ,,,,,,,,,,,
1116067,강서구,발산1동,01,65,652 ,96 ,6 ,3 ,23 ,4 ,11 ,3 ,4 ,5 ,11 ,9 ,,,,,,,,,,,
1116067,강서구,발산1동,01,70,368 ,63 ,9 ,4 ,2 ,6 ,10 ,1 ,8 ,3 ,5 ,9 ,,,,,,,,,,,
1116067,강서구,발산1동,01,75,464 ,113 ,9 ,6 ,13 ,6 ,1 ,1 ,9 ,6 ,11 ,3 ,,,,,,,,,,,
1116067,강서구,발산1동,02,20,"1,313 ",78 ,8 ,9 ,4 ,8 ,15 ,24 ,7 ,3 ,1 ,35 ,,,,,,,,,,,
1116067,강서구,발산1동,02,25,960 ,63 ,5 ,5 ,5 ,6 ,28 ,34 ,6 ,6 ,6 ,31 ,,,,,,,,,,,
1116067,강서구,발산1동,02,30,"1,393 ",69 ,6 ,5 ,5 ,8 ,28 ,66 ,7 ,3 ,6 ,36 ,,,,,,,,,,,
1116067,강서구,발산1동,02,35,"1,877 ",64 ,3 ,4 ,3 ,7 ,14 ,60 ,5 ,6 ,5 ,11 ,,,,,,,,,,,
1116067,강서구,발산1동,02,40,"2,081 ",84 ,6 ,6 ,4 ,10 ,32 ,31 ,7 ,8 ,7 ,36 ,,,,,,,,,,,
1116067,강서구,발산1동,02,45,"1,850 ",88 ,5 ,8 ,4 ,10 ,22 ,27 ,9 ,7 ,5 ,32 ,,,,,,,,,,,
1116067,강서구,발산1동,02,50,"1,496 ",148 ,9 ,12 ,8 ,15 ,18 ,11 ,13 ,8 ,18 ,29 ,,,,,,,,,,,
1116067,강서구,발산1동,02,55,"1,281 ",126 ,7 ,10 ,8 ,9 ,13 ,8 ,9 ,8 ,8 ,18 ,,,,,,,,,,,
1116067,강서구,발산1동,02,60,888 ,86 ,6 ,9 ,7 ,9 ,11 ,5 ,8 ,5 ,4 ,12 ,,,,,,,,,,,
1116067,강서구,발산1동,02,65,729 ,142 ,8 ,11 ,15 ,11 ,13 ,2 ,13 ,16 ,17 ,10 ,,,,,,,,,,,
1116067,강서구,발산1동,02,70,536 ,108 ,15 ,15 ,1 ,15 ,10 ,1 ,14 ,17 ,10 ,13 ,,,,,,,,,,,
1116067,강서구,발산1동,02,75,759 ,232 ,28 ,24 ,16 ,23 ,19 ,1 ,21 ,31 ,22 ,18 ,,,,,,,,,,,
1116069,강서구,공항동,01,20,631 ,184 ,26 ,29 ,17 ,19 ,11 ,13 ,23 ,14 ,23 ,8 ,,,,,,,,,,,
1116069,강서구,공항동,01,25,974 ,263 ,25 ,24 ,19 ,22 ,31 ,34 ,23 ,40 ,42 ,27 ,,,,,,,,,,,
1116069,강서구,공항동,01,30,"1,152 ",211 ,24 ,16 ,28 ,17 ,22 ,65 ,21 ,24 ,28 ,15 ,,,,,,,,,,,
1116069,강서구,공항동,01,35,"1,000 ",236 ,27 ,16 ,18 ,15 ,14 ,43 ,17 ,18 ,26 ,10 ,,,,,,,,,,,
1116069,강서구,공항동,01,40,914 ,204 ,23 ,16 ,22 ,13 ,23 ,21 ,14 ,22 ,28 ,19 ,,,,,,,,,,,
1116069,강서구,공항동,01,45,887 ,141 ,17 ,11 ,16 ,8 ,14 ,19 ,11 ,11 ,12 ,11 ,,,,,,,,,,,
1116069,강서구,공항동,01,50,915 ,141 ,16 ,10 ,14 ,10 ,25 ,11 ,11 ,16 ,23 ,14 ,,,,,,,,,,,
1116069,강서구,공항동,01,55,938 ,159 ,23 ,13 ,21 ,8 ,11 ,7 ,14 ,24 ,14 ,13 ,,,,,,,,,,,
1116069,강서구,공항동,01,60,661 ,117 ,15 ,12 ,12 ,9 ,12 ,5 ,11 ,20 ,5 ,12 ,,,,,,,,,,,
1116069,강서구,공항동,01,65,465 ,78 ,8 ,7 ,12 ,5 ,9 ,1 ,5 ,6 ,13 ,3 ,,,,,,,,,,,
1116069,강서구,공항동,01,70,295 ,48 ,9 ,6 ,2 ,5 ,7 ,1 ,5 ,3 ,3 ,8 ,,,,,,,,,,,
1116069,강서구,공항동,01,75,397 ,105 ,9 ,14 ,14 ,10 ,11 ,1 ,12 ,8 ,12 ,14 ,,,,,,,,,,,
1116069,강서구,공항동,02,20,668 ,175 ,16 ,16 ,15 ,10 ,5 ,14 ,10 ,11 ,10 ,7 ,,,,,,,,,,,
1116069,강서구,공항동,02,25,921 ,215 ,12 ,15 ,18 ,14 ,13 ,31 ,14 ,28 ,33 ,20 ,,,,,,,,,,,
1116069,강서구,공항동,02,30,988 ,208 ,16 ,19 ,16 ,16 ,15 ,38 ,11 ,21 ,17 ,13 ,,,,,,,,,,,
1116069,강서구,공항동,02,35,786 ,190 ,12 ,24 ,10 ,28 ,12 ,20 ,20 ,13 ,15 ,14 ,,,,,,,,,,,
1116069,강서구,공항동,02,40,747 ,159 ,9 ,16 ,9 ,24 ,12 ,9 ,18 ,17 ,14 ,18 ,,,,,,,,,,,
1116069,강서구,공항동,02,45,707 ,142 ,9 ,21 ,10 ,17 ,4 ,9 ,15 ,16 ,9 ,7 ,,,,,,,,,,,
1116069,강서구,공항동,02,50,904 ,158 ,12 ,21 ,11 ,17 ,12 ,7 ,13 ,16 ,18 ,10 ,,,,,,,,,,,
1116069,강서구,공항동,02,55,905 ,163 ,15 ,20 ,13 ,20 ,15 ,5 ,15 ,19 ,13 ,13 ,,,,,,,,,,,
1116069,강서구,공항동,02,60,619 ,114 ,9 ,17 ,11 ,15 ,7 ,3 ,13 ,8 ,5 ,12 ,,,,,,,,,,,
1116069,강서구,공항동,02,65,509 ,93 ,7 ,12 ,10 ,10 ,5 ,1 ,8 ,13 ,10 ,11 ,,,,,,,,,,,
1116069,강서구,공항동,02,70,371 ,78 ,9 ,18 ,2 ,10 ,6 ,0 ,11 ,12 ,5 ,12 ,,,,,,,,,,,
1116069,강서구,공항동,02,75,567 ,184 ,17 ,38 ,17 ,26 ,14 ,1 ,24 ,24 ,17 ,24 ,,,,,,,,,,,
1116070,강서구,방화1동,01,20,"1,231 ",133 ,20 ,18 ,8 ,18 ,60 ,20 ,22 ,6 ,8 ,34 ,,,,,,,,,,,
1116070,강서구,방화1동,01,25,"1,191 ",148 ,19 ,18 ,14 ,17 ,34 ,38 ,20 ,24 ,13 ,47 ,,,,,,,,,,,
1116070,강서구,방화1동,01,30,"1,761 ",224 ,28 ,19 ,24 ,21 ,53 ,97 ,26 ,21 ,23 ,44 ,,,,,,,,,,,
1116070,강서구,방화1동,01,35,"1,941 ",218 ,31 ,20 ,18 ,19 ,59 ,86 ,25 ,17 ,19 ,49 ,,,,,,,,,,,
1116070,강서구,방화1동,01,40,"1,978 ",133 ,17 ,10 ,13 ,11 ,36 ,42 ,11 ,12 ,15 ,20 ,,,,,,,,,,,
1116070,강서구,방화1동,01,45,"1,478 ",95 ,11 ,5 ,10 ,6 ,28 ,32 ,7 ,5 ,8 ,23 ,,,,,,,,,,,
1116070,강서구,방화1동,01,50,"1,583 ",126 ,15 ,9 ,12 ,10 ,38 ,18 ,10 ,11 ,23 ,41 ,,,,,,,,,,,
1116070,강서구,방화1동,01,55,"1,503 ",127 ,10 ,10 ,10 ,8 ,28 ,13 ,7 ,14 ,11 ,28 ,,,,,,,,,,,
1116070,강서구,방화1동,01,60,"1,158 ",102 ,10 ,7 ,10 ,7 ,16 ,9 ,8 ,12 ,5 ,15 ,,,,,,,,,,,
1116070,강서구,방화1동,01,65,904 ,112 ,8 ,6 ,19 ,6 ,9 ,3 ,7 ,5 ,13 ,4 ,,,,,,,,,,,
1116070,강서구,방화1동,01,70,537 ,69 ,8 ,6 ,1 ,6 ,11 ,1 ,6 ,4 ,4 ,10 ,,,,,,,,,,,
1116070,강서구,방화1동,01,75,622 ,180 ,20 ,18 ,23 ,13 ,19 ,1 ,24 ,11 ,16 ,11 ,,,,,,,,,,,
1116070,강서구,방화1동,02,20,"1,183 ",151 ,16 ,18 ,10 ,11 ,22 ,22 ,12 ,9 ,7 ,27 ,,,,,,,,,,,
1116070,강서구,방화1동,02,25,"1,382 ",199 ,19 ,17 ,16 ,19 ,29 ,48 ,18 ,18 ,17 ,19 ,,,,,,,,,,,
1116070,강서구,방화1동,02,30,"1,823 ",214 ,14 ,16 ,18 ,17 ,18 ,71 ,15 ,14 ,17 ,20 ,,,,,,,,,,,
1116070,강서구,방화1동,02,35,"1,975 ",201 ,13 ,17 ,10 ,26 ,22 ,51 ,17 ,12 ,13 ,25 ,,,,,,,,,,,
1116070,강서구,방화1동,02,40,"1,726 ",114 ,9 ,10 ,6 ,15 ,22 ,22 ,9 ,10 ,10 ,22 ,,,,,,,,,,,
1116070,강서구,방화1동,02,45,"1,525 ",102 ,6 ,11 ,6 ,14 ,22 ,18 ,10 ,9 ,5 ,35 ,,,,,,,,,,,
1116070,강서구,방화1동,02,50,"1,619 ",134 ,9 ,12 ,10 ,16 ,25 ,10 ,13 ,8 ,16 ,25 ,,,,,,,,,,,
1116070,강서구,방화1동,02,55,"1,697 ",140 ,9 ,11 ,9 ,14 ,20 ,11 ,14 ,9 ,9 ,24 ,,,,,,,,,,,
1116070,강서구,방화1동,02,60,"1,238 ",114 ,9 ,16 ,8 ,16 ,22 ,5 ,14 ,9 ,5 ,28 ,,,,,,,,,,,
1116070,강서구,방화1동,02,65,884 ,132 ,8 ,12 ,14 ,12 ,15 ,2 ,11 ,14 ,11 ,21 ,,,,,,,,,,,
1116070,강서구,방화1동,02,70,713 ,106 ,11 ,14 ,1 ,17 ,23 ,1 ,17 ,13 ,5 ,18 ,,,,,,,,,,,
1116070,강서구,방화1동,02,75,917 ,321 ,35 ,39 ,23 ,47 ,20 ,1 ,37 ,43 ,29 ,29 ,,,,,,,,,,,
1116071,강서구,방화2동,01,20,758 ,177 ,20 ,26 ,13 ,23 ,33 ,13 ,28 ,9 ,16 ,40 ,,,,,,,,,,,
1116071,강서구,방화2동,01,25,924 ,234 ,22 ,19 ,26 ,18 ,25 ,34 ,24 ,32 ,28 ,29 ,,,,,,,,,,,
1116071,강서구,방화2동,01,30,"1,086 ",255 ,25 ,17 ,29 ,15 ,22 ,65 ,25 ,21 ,30 ,24 ,,,,,,,,,,,
1116071,강서구,방화2동,01,35,"1,009 ",216 ,31 ,21 ,16 ,18 ,28 ,48 ,22 ,20 ,17 ,20 ,,,,,,,,,,,
1116071,강서구,방화2동,01,40,"1,001 ",191 ,29 ,21 ,22 ,22 ,33 ,21 ,21 ,23 ,26 ,36 ,,,,,,,,,,,
1116071,강서구,방화2동,01,45,910 ,166 ,23 ,20 ,20 ,16 ,29 ,19 ,19 ,21 ,13 ,33 ,,,,,,,,,,,
1116071,강서구,방화2동,01,50,946 ,162 ,18 ,11 ,16 ,11 ,28 ,10 ,11 ,20 ,28 ,31 ,,,,,,,,,,,
1116071,강서구,방화2동,01,55,"1,036 ",192 ,21 ,15 ,22 ,15 ,20 ,10 ,17 ,31 ,17 ,24 ,,,,,,,,,,,
1116071,강서구,방화2동,01,60,787 ,146 ,21 ,14 ,15 ,14 ,14 ,5 ,14 ,22 ,8 ,13 ,,,,,,,,,,,
1116071,강서구,방화2동,01,65,602 ,129 ,17 ,8 ,28 ,9 ,14 ,2 ,9 ,14 ,20 ,10 ,,,,,,,,,,,
1116071,강서구,방화2동,01,70,411 ,85 ,12 ,8 ,2 ,7 ,11 ,1 ,10 ,9 ,7 ,8 ,,,,,,,,,,,
1116071,강서구,방화2동,01,75,533 ,210 ,29 ,13 ,27 ,21 ,13 ,1 ,25 ,24 ,25 ,8 ,,,,,,,,,,,
1116071,강서구,방화2동,02,20,792 ,194 ,17 ,17 ,12 ,13 ,14 ,16 ,10 ,9 ,10 ,13 ,,,,,,,,,,,
1116071,강서구,방화2동,02,25,979 ,272 ,21 ,18 ,24 ,19 ,27 ,34 ,22 ,33 ,30 ,39 ,,,,,,,,,,,
1116071,강서구,방화2동,02,30,964 ,218 ,17 ,18 ,21 ,14 ,14 ,42 ,19 ,23 ,20 ,13 ,,,,,,,,,,,
1116071,강서구,방화2동,02,35,839 ,168 ,15 ,21 ,12 ,20 ,16 ,22 ,16 ,14 ,14 ,16 ,,,,,,,,,,,
1116071,강서구,방화2동,02,40,817 ,151 ,13 ,21 ,11 ,21 ,17 ,13 ,18 ,17 ,18 ,25 ,,,,,,,,,,,
1116071,강서구,방화2동,02,45,868 ,158 ,13 ,17 ,9 ,20 ,8 ,12 ,19 ,18 ,10 ,17 ,,,,,,,,,,,
1116071,강서구,방화2동,02,50,"1,030 ",169 ,12 ,16 ,12 ,20 ,17 ,8 ,18 ,13 ,19 ,23 ,,,,,,,,,,,
1116071,강서구,방화2동,02,55,"1,123 ",202 ,18 ,20 ,16 ,22 ,5 ,7 ,23 ,18 ,15 ,7 ,,,,,,,,,,,
1116071,강서구,방화2동,02,60,908 ,177 ,15 ,28 ,13 ,28 ,16 ,4 ,24 ,18 ,9 ,20 ,,,,,,,,,,,
1116071,강서구,방화2동,02,65,708 ,173 ,15 ,15 ,24 ,21 ,8 ,1 ,18 ,28 ,24 ,13 ,,,,,,,,,,,
1116071,강서구,방화2동,02,70,522 ,131 ,17 ,22 ,1 ,26 ,12 ,1 ,21 ,25 ,8 ,17 ,,,,,,,,,,,
1116071,강서구,방화2동,02,75,895 ,405 ,54 ,23 ,31 ,55 ,14 ,1 ,54 ,68 ,40 ,15 ,,,,,,,,,,,
1116072,강서구,방화3동,01,20,719 ,83 ,13 ,11 ,7 ,9 ,21 ,17 ,12 ,7 ,6 ,8 ,,,,,,,,,,,
1116072,강서구,방화3동,01,25,823 ,100 ,10 ,10 ,7 ,10 ,30 ,27 ,10 ,10 ,11 ,32 ,,,,,,,,,,,
1116072,강서구,방화3동,01,30,"1,180 ",202 ,21 ,12 ,23 ,16 ,33 ,70 ,18 ,19 ,17 ,30 ,,,,,,,,,,,
1116072,강서구,방화3동,01,35,"1,116 ",180 ,24 ,14 ,13 ,15 ,35 ,61 ,20 ,21 ,13 ,38 ,,,,,,,,,,,
1116072,강서구,방화3동,01,40,990 ,183 ,22 ,11 ,20 ,12 ,23 ,25 ,15 ,17 ,29 ,21 ,,,,,,,,,,,
1116072,강서구,방화3동,01,45,879 ,160 ,22 ,10 ,18 ,15 ,31 ,18 ,17 ,13 ,11 ,35 ,,,,,,,,,,,
1116072,강서구,방화3동,01,50,923 ,134 ,15 ,7 ,15 ,8 ,19 ,10 ,9 ,13 ,24 ,15 ,,,,,,,,,,,
1116072,강서구,방화3동,01,55,"1,062 ",182 ,23 ,16 ,16 ,17 ,31 ,11 ,19 ,19 ,21 ,31 ,,,,,,,,,,,
1116072,강서구,방화3동,01,60,850 ,146 ,21 ,14 ,16 ,17 ,10 ,6 ,17 ,19 ,8 ,14 ,,,,,,,,,,,
1116072,강서구,방화3동,01,65,594 ,147 ,13 ,8 ,26 ,15 ,7 ,2 ,9 ,13 ,19 ,4 ,,,,,,,,,,,
1116072,강서구,방화3동,01,70,390 ,107 ,15 ,9 ,5 ,14 ,9 ,1 ,13 ,13 ,8 ,10 ,,,,,,,,,,,
1116072,강서구,방화3동,01,75,510 ,241 ,25 ,8 ,30 ,26 ,6 ,1 ,17 ,37 ,30 ,2 ,,,,,,,,,,,
1116072,강서구,방화3동,02,20,701 ,81 ,8 ,7 ,4 ,6 ,7 ,13 ,5 ,7 ,5 ,18 ,,,,,,,,,,,
1116072,강서구,방화3동,02,25,995 ,141 ,10 ,6 ,12 ,10 ,24 ,41 ,12 ,17 ,21 ,24 ,,,,,,,,,,,
1116072,강서구,방화3동,02,30,"1,126 ",191 ,14 ,8 ,16 ,13 ,12 ,65 ,13 ,15 ,19 ,3 ,,,,,,,,,,,
1116072,강서구,방화3동,02,35,"1,088 ",165 ,13 ,16 ,8 ,16 ,17 ,40 ,18 ,12 ,12 ,23 ,,,,,,,,,,,
1116072,강서구,방화3동,02,40,948 ,176 ,10 ,12 ,10 ,21 ,14 ,17 ,16 ,18 ,18 ,16 ,,,,,,,,,,,
1116072,강서구,방화3동,02,45,918 ,164 ,9 ,16 ,12 ,18 ,11 ,13 ,17 ,18 ,10 ,16 ,,,,,,,,,,,
1116072,강서구,방화3동,02,50,"1,064 ",164 ,20 ,13 ,14 ,22 ,33 ,7 ,19 ,10 ,16 ,42 ,,,,,,,,,,,
1116072,강서구,방화3동,02,55,"1,233 ",197 ,17 ,18 ,15 ,23 ,14 ,9 ,20 ,16 ,18 ,25 ,,,,,,,,,,,
1116072,강서구,방화3동,02,60,891 ,159 ,15 ,16 ,14 ,24 ,9 ,5 ,23 ,18 ,9 ,15 ,,,,,,,,,,,
1116072,강서구,방화3동,02,65,668 ,199 ,12 ,15 ,21 ,28 ,9 ,1 ,21 ,38 ,31 ,10 ,,,,,,,,,,,
1116072,강서구,방화3동,02,70,583 ,183 ,27 ,17 ,3 ,35 ,16 ,1 ,26 ,37 ,18 ,12 ,,,,,,,,,,,
1116072,강서구,방화3동,02,75,886 ,473 ,52 ,24 ,21 ,83 ,9 ,1 ,37 ,101 ,56 ,11 ,,,,,,,,,,,
1116073,강서구,화곡1동,01,20,"1,638 ",463 ,60 ,75 ,37 ,44 ,36 ,33 ,70 ,33 ,32 ,50 ,,,,,,,,,,,
1116073,강서구,화곡1동,01,25,"2,228 ",721 ,62 ,56 ,73 ,53 ,42 ,81 ,66 ,110 ,108 ,48 ,,,,,,,,,,,
